image_name,target_id,target_class,confidence_ai_pct,confidence_final_pct,hazard_risk,shadow_evidence,review_status,relief_height_m,length_m,width_m,area_m2,latitude,longitude,local_x_m,local_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,degradation_tier
baycove_09_11_png_jpg.rf.8b621cc1b5da15fc15020ca3ff5bdd45.jpg,tgt-05,ghost_net,94.5,94.5,MEDIUM,NEUTRAL,UNVERIFIED,0.2,0.95,0.55,0.52,,,36.02,-11.95,533,375,568,418,PARTIAL
baycove_09_11_png_jpg.rf.8b621cc1b5da15fc15020ca3ff5bdd45.jpg,tgt-06,crab_pot,91.7,91.7,LOW,NEUTRAL,UNVERIFIED,0.24,0.8,0.6,0.48,,,-39.84,-5.31,47,334,83,374,PARTIAL
baycove_09_11_png_jpg.rf.8b621cc1b5da15fc15020ca3ff5bdd45.jpg,tgt-07,ghost_net,91.4,91.4,MEDIUM,NEUTRAL,UNVERIFIED,0.46,0.75,0.5,0.38,,,-15.47,-28.52,204,483,238,522,PARTIAL
baycove_09_11_png_jpg.rf.8b621cc1b5da15fc15020ca3ff5bdd45.jpg,tgt-08,ghost_net,91.3,91.3,MEDIUM,NEUTRAL,UNVERIFIED,0.29,1.4,0.8,1.12,,,-33.28,-15.78,87,395,127,447,PARTIAL
baycove_09_11_png_jpg.rf.91d0452745cb86710f352b40f400d047.jpg,tgt-01,crab_pot,24.1,32.1,LOW,SUPPORTING,VERIFIED_3D,0.94,1.1,1.35,1.49,,,-34.92,-7.34,71,344,122,390,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-01,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.62,0.55,0.7,0.39,,,-39.38,-40.7,49,436,87,471,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-02,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.61,0.8,0.65,0.52,,,-30.08,-25.4,109,357,146,397,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-03,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.03,0.55,0.75,0.41,,,-47.89,-23.7,0,351,33,386,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-04,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.19,0.45,0.8,0.36,,,-43.91,-12.5,19,296,59,329,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-05,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.89,0.5,1.05,0.53,,,-31.02,11.0,99,178,144,212,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-06,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.5,0.8,0.7,0.56,,,-48.91,40.0,0,30,26,70,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-07,ghost_net,95.6,95.6,MEDIUM,NEUTRAL,UNVERIFIED,0.54,0.55,0.95,0.52,,,-30.08,-17.3,106,319,149,354,PARTIAL
bg_1693569415.790_x2000.jpg,tgt-08,submarine_pipeline,94.8,94.8,HIGH,NEUTRAL,UNVERIFIED,0.24,1.8,0.5,0.9,,,30.0,-11.8,495,279,529,339,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-01,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.5,0.75,0.85,0.64,,,48.67,-33.9,611,400,640,439,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-02,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.5,0.65,0.45,0.29,,,49.3,-1.3,619,238,640,275,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-03,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.24,0.55,0.8,0.44,,,45.16,10.5,589,180,629,215,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-04,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.47,0.65,0.75,0.49,,,27.89,26.7,479,98,518,135,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-05,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.69,0.5,0.65,0.33,,,43.36,32.8,579,69,616,103,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-06,ghost_net,94.0,94.0,MEDIUM,NEUTRAL,UNVERIFIED,0.56,0.5,0.75,0.38,,,37.58,17.6,541,145,580,179,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-07,crab_pot,93.4,93.4,LOW,NEUTRAL,UNVERIFIED,0.23,0.55,0.7,0.39,,,36.41,39.9,534,33,572,68,PARTIAL
bg_1693569422.789_x2500.jpg,tgt-08,crab_pot,93.3,93.3,LOW,NEUTRAL,UNVERIFIED,0.38,0.65,0.65,0.42,,,25.08,2.5,462,219,499,256,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-01,crab_pot,87.0,87.0,LOW,NEUTRAL,UNVERIFIED,6.0,0.55,0.7,0.39,,,-2.19,0.9,287,228,325,263,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-02,crab_pot,85.0,85.0,LOW,NEUTRAL,UNVERIFIED,2.04,0.6,0.6,0.36,,,18.28,-45.8,419,461,455,497,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-03,crab_pot,84.8,84.8,LOW,NEUTRAL,UNVERIFIED,3.43,0.65,0.7,0.45,,,-8.75,-25.3,245,358,283,395,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-04,ghost_net,84.0,84.0,MEDIUM,NEUTRAL,UNVERIFIED,1.67,0.6,1.0,0.6,,,5.94,3.6,336,214,380,250,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-05,crab_pot,83.9,83.9,LOW,NEUTRAL,UNVERIFIED,0.15,0.55,0.75,0.41,,,-47.89,-44.1,0,453,33,488,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-06,crab_pot,83.8,83.8,LOW,NEUTRAL,UNVERIFIED,1.31,0.6,0.75,0.45,,,21.64,-30.8,439,386,478,422,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-07,crab_pot,82.7,82.7,LOW,NEUTRAL,UNVERIFIED,0.17,0.8,0.7,0.56,,,-43.12,5.6,25,202,63,242,PARTIAL
bg_1693569510.799_x1000.jpg,tgt-08,submarine_pipeline,81.7,81.7,HIGH,NEUTRAL,UNVERIFIED,0.39,0.5,0.9,0.45,,,-36.56,42.6,65,20,107,54,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-01,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.39,0.4,0.85,0.26,,,39.61,-49.4,553,482,594,500,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-02,mine_cylinder,96.0,81.0,CRITICAL,ABSENT,FLAGGED_FOR_REVIEW,2.47,2.35,1.35,3.17,,,10.23,-45.3,360,441,411,500,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-03,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.5,0.65,0.85,0.55,,,48.67,-39.3,611,428,640,465,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-04,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.8,3.6,1.55,5.58,,,-32.11,-42.8,87,416,142,500,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-05,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.5,0.6,0.45,0.27,,,49.3,-29.2,619,378,640,414,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-06,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.31,0.5,0.8,0.4,,,46.88,-10.6,600,286,640,320,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-07,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.26,0.5,0.9,0.45,,,45.78,2.8,592,219,634,253,PARTIAL
bg_1693569512.810_x1000.jpg,tgt-08,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.16,0.6,1.9,1.14,,,45.63,5.6,581,204,640,240,PARTIAL
bg_1693569545.809_x500.jpg,tgt-01,submarine_pipeline,87.9,98.0,HIGH,SUPPORTING,VERIFIED_3D,3.59,0.4,0.95,0.38,,,11.02,-49.2,369,480,412,500,PARTIAL
bg_1693569545.809_x500.jpg,tgt-02,crab_pot,87.3,87.3,LOW,NEUTRAL,UNVERIFIED,5.33,0.55,0.65,0.36,,,-3.05,-5.9,282,262,319,297,PARTIAL
bg_1693569545.809_x500.jpg,tgt-03,crab_pot,87.2,87.2,LOW,NEUTRAL,UNVERIFIED,1.97,0.7,0.55,0.39,,,17.27,-46.0,413,461,448,499,PARTIAL
bg_1693569545.809_x500.jpg,tgt-04,submarine_pipeline,86.4,86.4,HIGH,NEUTRAL,UNVERIFIED,2.16,0.5,1.0,0.5,,,-25.31,-46.2,136,464,180,498,PARTIAL
bg_1693569545.809_x500.jpg,tgt-05,crab_pot,86.4,86.4,LOW,NEUTRAL,UNVERIFIED,0.44,0.55,0.65,0.36,,,26.64,-9.7,472,281,509,316,PARTIAL
bg_1693569545.809_x500.jpg,tgt-06,crab_pot,85.7,85.7,LOW,NEUTRAL,UNVERIFIED,1.44,0.65,0.6,0.39,,,-28.44,-9.3,120,278,156,315,PARTIAL
bg_1693569545.809_x500.jpg,tgt-07,submarine_pipeline,85.0,85.0,HIGH,NEUTRAL,UNVERIFIED,0.92,0.5,0.95,0.47,,,-17.89,25.2,184,107,227,141,PARTIAL
bg_1693569545.809_x500.jpg,tgt-08,ghost_net,84.7,84.7,MEDIUM,NEUTRAL,UNVERIFIED,1.16,0.5,0.7,0.35,,,-8.28,-22.0,248,343,286,377,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-01,crab_pot,88.9,88.9,LOW,NEUTRAL,UNVERIFIED,1.17,0.55,0.65,0.36,,,33.05,-29.7,513,381,550,416,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-02,crab_pot,87.4,87.4,LOW,NEUTRAL,UNVERIFIED,3.82,0.65,0.7,0.45,,,7.19,-43.5,347,449,385,486,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-03,crab_pot,86.6,86.6,LOW,NEUTRAL,UNVERIFIED,0.54,0.55,0.7,0.39,,,-45.62,4.5,9,210,47,245,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-04,submarine_pipeline,85.2,85.2,HIGH,NEUTRAL,UNVERIFIED,0.59,0.5,1.1,0.55,,,-33.59,-45.2,82,459,128,493,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-05,crab_pot,84.7,84.7,LOW,NEUTRAL,UNVERIFIED,0.43,0.6,0.7,0.42,,,-16.56,15.4,195,155,233,191,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-06,ghost_net,82.7,82.7,MEDIUM,NEUTRAL,UNVERIFIED,0.46,0.55,0.85,0.47,,,38.36,-26.5,545,365,586,400,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-07,crab_pot,82.0,82.0,LOW,NEUTRAL,UNVERIFIED,1.29,0.7,0.6,0.42,,,-30.94,-45.8,104,460,140,498,PARTIAL
bg_1693569561.809_x1000.jpg,tgt-08,ghost_net,81.3,81.3,MEDIUM,NEUTRAL,UNVERIFIED,1.25,0.55,0.8,0.44,,,-40.62,4.1,40,212,80,247,PARTIAL
bg_1693569664.840_x0.jpg,tgt-01,crab_pot,87.4,87.4,LOW,NEUTRAL,UNVERIFIED,0.28,0.6,0.6,0.36,,,-25.62,4.8,138,208,174,244,PARTIAL
bg_1693569664.840_x0.jpg,tgt-02,ghost_net,87.4,87.4,MEDIUM,NEUTRAL,UNVERIFIED,2.11,0.45,0.7,0.32,,,-10.0,38.1,237,43,275,76,PARTIAL
bg_1693569664.840_x0.jpg,tgt-03,ghost_net,86.5,86.5,MEDIUM,NEUTRAL,UNVERIFIED,0.7,0.5,0.7,0.35,,,36.09,-13.4,532,300,570,334,PARTIAL
bg_1693569664.840_x0.jpg,tgt-04,crab_pot,86.4,86.4,LOW,NEUTRAL,UNVERIFIED,0.48,0.5,0.65,0.33,,,-26.64,-30.4,131,385,168,419,PARTIAL
bg_1693569664.840_x0.jpg,tgt-05,crab_pot,86.3,86.3,LOW,NEUTRAL,UNVERIFIED,2.13,0.55,0.7,0.39,,,-3.44,-48.9,279,477,317,500,PARTIAL
bg_1693569664.840_x0.jpg,tgt-06,submarine_pipeline,85.8,85.8,HIGH,NEUTRAL,UNVERIFIED,2.17,0.5,1.0,0.5,,,13.44,33.0,384,68,428,102,PARTIAL
bg_1693569664.840_x0.jpg,tgt-07,submarine_pipeline,85.4,85.4,HIGH,NEUTRAL,UNVERIFIED,3.26,0.5,1.1,0.55,,,-15.0,-3.2,201,249,247,283,PARTIAL
bg_1693569664.840_x0.jpg,tgt-08,submarine_pipeline,85.3,85.3,HIGH,NEUTRAL,UNVERIFIED,0.46,0.4,0.9,0.32,,,-25.47,-49.3,136,481,178,500,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-01,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.17,0.4,0.7,0.28,,,-42.66,-49.2,28,480,66,500,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-02,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.32,0.6,0.65,0.39,,,-29.45,-48.8,113,476,150,500,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-03,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,1.17,0.65,0.65,0.42,,,-27.27,-24.3,127,353,164,390,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-04,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.5,0.8,1.55,1.24,,,-47.58,-24.4,0,352,43,392,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-05,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.43,0.6,0.6,0.36,,,-11.09,12.8,231,168,267,204,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-06,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.39,0.55,0.95,0.52,,,-39.61,14.1,45,162,88,197,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-07,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,0.2,0.5,1.15,0.57,,,-42.58,43.4,24,16,71,50,PARTIAL
bg_1693569686.840_x2000.jpg,tgt-08,crab_pot,95.6,95.6,LOW,NEUTRAL,UNVERIFIED,0.78,0.6,0.6,0.36,,,-28.91,-24.4,117,354,153,390,PARTIAL
bg_1693569694.840_x0.jpg,tgt-01,crab_pot,88.3,88.3,LOW,NEUTRAL,UNVERIFIED,3.08,0.45,0.6,0.27,,,10.0,-49.1,366,479,402,500,PARTIAL
bg_1693569694.840_x0.jpg,tgt-02,submarine_pipeline,87.4,87.4,HIGH,NEUTRAL,UNVERIFIED,0.6,0.45,1.25,0.56,,,44.45,19.1,580,138,629,171,PARTIAL
bg_1693569694.840_x0.jpg,tgt-03,submarine_pipeline,87.1,87.1,HIGH,NEUTRAL,UNVERIFIED,0.03,0.45,1.1,0.5,,,48.12,-49.1,605,479,640,500,PARTIAL
bg_1693569694.840_x0.jpg,tgt-04,ghost_net,85.6,85.6,MEDIUM,NEUTRAL,UNVERIFIED,0.57,0.5,0.85,0.42,,,45.08,12.2,588,172,629,206,PARTIAL
bg_1693569694.840_x0.jpg,tgt-05,submarine_pipeline,85.6,85.6,HIGH,NEUTRAL,UNVERIFIED,0.49,0.45,1.0,0.45,,,26.56,14.3,468,162,512,195,PARTIAL
bg_1693569694.840_x0.jpg,tgt-06,crab_pot,85.4,85.4,LOW,NEUTRAL,UNVERIFIED,1.18,0.6,0.8,0.48,,,38.91,-45.6,549,460,589,496,PARTIAL
bg_1693569694.840_x0.jpg,tgt-07,ghost_net,84.8,84.8,MEDIUM,NEUTRAL,UNVERIFIED,0.44,0.5,0.75,0.38,,,32.58,-32.2,509,394,548,428,PARTIAL
bg_1693569694.840_x0.jpg,tgt-08,crab_pot,84.7,84.7,LOW,NEUTRAL,UNVERIFIED,1.17,0.6,0.8,0.48,,,12.81,-41.8,382,441,422,477,PARTIAL
bg_1693569725.849_x0.jpg,tgt-01,ghost_net,87.2,87.2,MEDIUM,NEUTRAL,UNVERIFIED,2.12,0.45,0.75,0.34,,,-16.8,-30.3,193,385,232,418,PARTIAL
bg_1693569725.849_x0.jpg,tgt-02,submarine_pipeline,86.8,86.8,HIGH,NEUTRAL,UNVERIFIED,3.68,0.45,0.85,0.38,,,-9.3,-18.7,240,327,281,360,PARTIAL
bg_1693569725.849_x0.jpg,tgt-03,crab_pot,86.3,86.3,LOW,NEUTRAL,UNVERIFIED,0.71,0.55,0.65,0.36,,,27.42,-46.9,477,467,514,500,PARTIAL
bg_1693569725.849_x0.jpg,tgt-04,submarine_pipeline,86.0,86.0,HIGH,NEUTRAL,UNVERIFIED,1.32,0.5,1.2,0.6,,,-18.91,-49.0,175,478,223,500,PARTIAL
bg_1693569725.849_x0.jpg,tgt-05,crab_pot,85.6,85.6,LOW,NEUTRAL,UNVERIFIED,1.08,0.55,0.65,0.36,,,40.23,41.7,559,24,596,59,PARTIAL
bg_1693569725.849_x0.jpg,tgt-06,crab_pot,85.5,85.5,LOW,NEUTRAL,UNVERIFIED,4.32,0.55,0.6,0.33,,,-5.31,-46.5,268,465,304,500,PARTIAL
bg_1693569725.849_x0.jpg,tgt-07,submarine_pipeline,85.5,85.5,HIGH,NEUTRAL,UNVERIFIED,0.45,0.5,1.65,0.82,,,44.77,15.2,578,157,635,191,PARTIAL
bg_1693569725.849_x0.jpg,tgt-08,ghost_net,85.5,85.5,MEDIUM,NEUTRAL,UNVERIFIED,0.73,0.5,0.85,0.42,,,-20.23,22.2,170,122,211,156,PARTIAL
bg_1693569814.869_x0.jpg,tgt-01,submarine_pipeline,87.5,87.5,HIGH,NEUTRAL,UNVERIFIED,3.72,0.4,1.1,0.33,,,7.19,-49.4,343,482,389,500,PARTIAL
bg_1693569814.869_x0.jpg,tgt-02,ghost_net,86.6,86.6,MEDIUM,NEUTRAL,UNVERIFIED,6.92,0.5,0.7,0.35,,,-0.78,-27.2,296,369,334,403,PARTIAL
bg_1693569814.869_x0.jpg,tgt-03,crab_pot,86.2,86.2,LOW,NEUTRAL,UNVERIFIED,3.56,0.5,0.65,0.33,,,-7.73,-36.2,252,414,289,448,PARTIAL
bg_1693569814.869_x0.jpg,tgt-04,submarine_pipeline,85.5,85.5,HIGH,NEUTRAL,UNVERIFIED,1.7,0.4,0.85,0.3,,,-14.92,-49.3,204,481,245,500,PARTIAL
bg_1693569814.869_x0.jpg,tgt-05,submarine_pipeline,85.5,85.5,HIGH,NEUTRAL,UNVERIFIED,0.43,0.45,0.95,0.43,,,44.3,10.3,582,182,625,215,PARTIAL
bg_1693569814.869_x0.jpg,tgt-06,ghost_net,85.4,85.4,MEDIUM,NEUTRAL,UNVERIFIED,1.56,0.55,0.9,0.5,,,-14.84,-16.3,204,314,246,349,PARTIAL
bg_1693569814.869_x0.jpg,tgt-07,crab_pot,85.3,85.3,LOW,NEUTRAL,UNVERIFIED,0.5,0.5,0.55,0.28,,,49.14,33.2,617,67,640,101,PARTIAL
bg_1693569814.869_x0.jpg,tgt-08,ghost_net,84.9,94.9,MEDIUM,SUPPORTING,VERIFIED_3D,0.39,0.5,0.85,0.42,,,46.33,12.4,596,171,637,205,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-01,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,3.11,0.7,0.7,0.49,,,1.72,-48.91,312,614,350,640,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-02,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,2.21,0.7,0.85,0.59,,,3.36,-47.66,321,606,362,640,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-03,ghost_net,96.0,98.0,MEDIUM,SUPPORTING,VERIFIED_3D,3.33,0.75,0.5,0.38,,,8.75,-0.08,359,301,393,340,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-04,ghost_net,96.0,98.0,MEDIUM,SUPPORTING,VERIFIED_3D,7.36,1.0,1.9,1.9,,,0.31,22.81,291,152,353,196,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-05,submarine_pipeline,96.0,96.0,HIGH,NEUTRAL,UNVERIFIED,4.74,0.5,1.0,0.5,,,-1.72,44.53,287,18,331,52,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-06,crab_pot,96.0,98.0,LOW,SUPPORTING,VERIFIED_3D,5.63,0.6,0.95,0.57,,,-3.67,49.06,275,0,318,24,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-07,crab_pot,95.2,95.2,LOW,NEUTRAL,UNVERIFIED,4.33,0.55,0.75,0.41,,,1.8,-15.86,312,404,351,439,PARTIAL
Contact_101_sslo_png_jpg.rf.129d97ac37fee40e19e9fdd547125845.jpg,tgt-08,submarine_pipeline,93.7,93.7,HIGH,NEUTRAL,UNVERIFIED,1.52,0.5,0.9,0.45,,,-5.31,38.44,265,57,307,91,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-01,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,0.36,0.65,0.55,0.36,,,-3.2,-40.39,282,560,317,597,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-02,crab_pot,96.0,96.0,LOW,NEUTRAL,UNVERIFIED,8.0,0.6,0.6,0.36,,,0.0,0.78,302,297,338,333,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-03,ghost_net,96.0,98.0,MEDIUM,SUPPORTING,VERIFIED_3D,1.78,0.55,0.85,0.47,,,3.36,21.33,321,166,362,201,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-04,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,3.79,0.6,1.05,0.63,,,-3.05,27.66,278,125,323,161,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-05,submarine_pipeline,96.0,98.0,HIGH,SUPPORTING,VERIFIED_3D,4.1,1.1,0.5,0.55,,,5.94,48.28,341,0,375,34,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-06,submarine_pipeline,93.5,93.5,HIGH,NEUTRAL,UNVERIFIED,6.62,1.1,2.6,2.86,,,-1.56,4.53,272,268,348,314,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-07,crab_pot,93.4,93.4,LOW,NEUTRAL,UNVERIFIED,6.67,0.6,0.75,0.45,,,0.55,-36.88,304,538,343,574,PARTIAL
Contact_102_sslo_png_jpg.rf.dbbd50709d138d776c576688f3b97d0a.jpg,tgt-08,submarine_pipeline,92.9,92.9,HIGH,NEUTRAL,UNVERIFIED,0.81,0.5,0.9,0.45,,,-16.72,19.69,192,177,234,211,PARTIAL
Contact_103_sslo_png_jpg.rf.53fe66a3739b5f18e390901f89cf481e.jpg,tgt-01,crab_pot,26.9,26.9,LOW,NEUTRAL,UNVERIFIED,4.67,2.2,2.85,6.27,,,17.89,6.56,394,244,475,312,PARTIAL
Contact_103_sslo_png_jpg.rf.53fe66a3739b5f18e390901f89cf481e.jpg,tgt-02,crab_pot,21.1,21.1,LOW,NEUTRAL,UNVERIFIED,1.5,0.75,0.85,0.64,,,16.33,6.17,404,261,445,300,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-01,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.5,0.5,0.65,0.33,,,48.98,-43.59,615,582,640,616,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-02,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.73,0.5,0.7,0.35,,,23.44,18.91,451,182,489,216,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-03,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.5,3.55,4.7,16.68,,,-42.66,44.45,0,0,106,83,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-04,ghost_net,95.7,95.7,MEDIUM,NEUTRAL,UNVERIFIED,0.5,0.6,0.75,0.45,,,48.83,-41.56,613,568,640,604,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-05,crab_pot,94.8,94.8,LOW,NEUTRAL,UNVERIFIED,0.3,0.55,0.65,0.36,,,35.7,-34.14,530,521,567,556,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-06,crab_pot,94.4,94.4,LOW,NEUTRAL,UNVERIFIED,0.38,0.65,0.65,0.42,,,28.67,-32.11,485,507,522,544,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-07,ghost_net,91.5,91.5,MEDIUM,NEUTRAL,UNVERIFIED,1.16,0.5,0.8,0.4,,,-41.56,5.0,34,271,74,305,PARTIAL
Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,tgt-08,crab_pot,91.0,91.0,LOW,NEUTRAL,UNVERIFIED,0.99,0.7,0.6,0.42,,,-42.97,-18.13,27,417,63,455,PARTIAL
Contact_105_sslo_png_jpg.rf.4ef20d167e305a8cd5713496355c6f40.jpg,tgt-01,crab_pot,41.1,41.1,LOW,NEUTRAL,UNVERIFIED,2.31,1.95,2.9,5.65,,,-5.78,-12.27,242,367,324,430,PARTIAL
Contact_106_sslo_png_jpg.rf.c31dd588a8787b9aae6720c3b27be6d0.jpg,tgt-01,crab_pot,21.5,21.5,LOW,NEUTRAL,UNVERIFIED,0.6,0.7,1.0,0.7,,,-13.59,18.59,211,182,255,220,PARTIAL
Contact_106_sslo_png_jpg.rf.c31dd588a8787b9aae6720c3b27be6d0.jpg,tgt-02,crab_pot,20.8,20.8,LOW,NEUTRAL,UNVERIFIED,0.56,0.9,1.95,1.75,,,-12.27,18.59,210,180,273,222,PARTIAL
Contact_107_sslo_png_jpg.rf.339273b6c8d402e500d5dd1ba9452fba.jpg,tgt-01,crab_pot,27.9,27.9,LOW,NEUTRAL,UNVERIFIED,6.64,1.5,2.5,3.75,,,1.41,4.84,292,262,366,316,PARTIAL
mission_01_tile_0002.png,tgt-01,shipwreck,40.7,52.7,HIGH,SUPPORTING,VERIFIED_3D,5.36,3.85,2.6,10.01,,,-12.03,-6.33,205,310,281,411,PARTIAL
mission_01_tile_0003.png,tgt-01,mine_cylinder,52.6,66.6,CRITICAL,SUPPORTING,VERIFIED_3D,6.21,2.2,2.85,6.27,,,7.27,15.94,326,184,407,252,PARTIAL
mission_01_tile_0004.png,tgt-01,shipwreck,19.3,31.3,HIGH,SUPPORTING,VERIFIED_3D,4.89,2.7,3.15,8.51,,,-15.86,-2.97,175,300,262,378,PARTIAL
